25,37,82,3,18,84,40,88,91,52,21,31,96,84,69,65,63,26,64,65,18,25,86,66,28,71,9,80,98,35,23,28,71,48,54,16,15,69,0,39,54,77,78,86,11,1,21,66,47,65,34,54,22,66,7,79,0,45,62,6,19,99,48,28,1,4,65,8,37,11,35,89,88,16,95,80,7,26,88,89,36,45,29,75,37,90,61,22,57,4,47,84,20,43,30,7,77,80,53,19,32,37,0,92,21,52,80,74,58,57,78,67,42,57,97,89,90,4,32,7,3,53,9,69,40,85,91,74,57,31,77,23,43,9,35,40,9,65,58,38,67,84,16,58,85,49,76,63,96,57,91,4,92,58,82,81,5,10,66,60,56,40,31,81,86,45,73,29,60,52,81,9,45,31,12,26,57,57,87,99,46,24,60,60,87,41,84,87,46,55,60,15,33,77,24,35,6,39,65,91,17,30,2,61,65,87,23,90,94,39,6,28,86,61,79,30,29,11,64,53,69,27,36,81,94,56,77,73,8,60,72,83,96,18,45,90,76,32,29,16,30,18,1,86,20,49,21,68,43,87,86,55,32,5,92,14,5,92,8,66,55,19,12,78,36,65,99,62,78,51,47,68,56,32,32,54,32,65,15,39,45,45,77,92,96,95,23,89,28,61,60,78,4,89,1,36,95,50,47,20,97,71,15,35,73,40,92,24,43,98,29,59,78,60,89,1,62,9,96,12,55,3,93,3,55,76,4,84,70,19,68,15,60,36,83,9,53,19,57,24,55,0,30,0,4,91,76,34,23,52,53,32,32,92,87,98,83,78,54,8,74,29,74,13,77,71,95,28,66,54,85,11,23,10,70,38,88,95,74,62,80,24,48,99,54,95,75,47,86,53,0,47,30,73,72,55,67,10,2,94,20,97,56,52,96,59,34,35,64,7,80,25,5,38,24,80,72,47,67,83,43,90,67,41,3,60,45,62,49,88,87,86,11,22,57,65,98,28,4,83,53,26,71,60,22,72,5,30,80,47,0,56,42,30,77,45,45,14,94,93,25,26,71,8,60,2,7,77,8,83,15,25,20,30,90,20,88,39,7,84,84,73,10,45,24,4,73,2,88,81,84,96,10,98,20,46,48,66,81,53
54,98,63,0,12,38,3,76,70,96,32,40,58,24,75,33,33,27,38,13,61,83,59,79,62,70,9,36,66,4,15,72,66,56,96,39,29,25,24,59,72,47,6,23,66,87,56,66,67,81,70,71,16,43,41,23,81,43,52,63,59,42,99,92,1,66,89,15,50,66,80,39,44,64,70,94,11,20,22,73,66,56,35,91,21,7,75,39,34,57,27,68,85,91,75,57,38,93,16,0,60,52,72,21,81,67,95,60,8,36,33,18,82,30,72,51,0,5,81,81,42,16,81,55,38,82,68,31,71,18,23,79,79,42,36,88,98,53,28,67,38,3,39,65,46,42,51,88,20,66,86,51,99,29,74,28,88,94,54,77,58,58,48,21,51,39,32,81,11,75,28,65,42,31,13,69,8,17,40,37,22,98,79,60,16,28,86,62,66,60,8,17,61,93,16,29,82,34,59,44,16,81,58,82,14,91,52,24,22,6,80,13,69,9,19,68,80,14,56,29,89,83,5,61,45,28,95,10,51,86,50,55,81,52,27,52,89,17,66,60,36,28,84,56,61,79,16,45,60,64,57,97,36,16,92,25,77,49,98,87,81,77,71,22,42,42,23,31,18,35,46,57,50,7,22,34,69,29,26,88,49,89,85,39,79,76,82,15,22,79,99,77,78,19,79,14,24,67,12,5,33,83,59,92,51,32,68,50,64,55,95,54,78,50,91,49,98,95,22,58,70,6,41,94,64,19,10,24,71,97,28,46,92,86,34,87,14,36,16,50,78,30,85,12,3,89,71,15,89,98,35,37,62,39,22,2,65,77,97,70,43,42,83,55,82,87,93,37,94,59,66,90,79,38,73,38,8,54,75,98,52,77,41,28,64,11,64,13,63,4,93,33,89,91,11,60,60,25,34,8,86,49,91,6,40,66,0,55,85,26,35,93,38,89,68,39,13,23,86,7,83,32,98,53,63,7,50,85,28,50,90,79,10,90,35,1,50,74,65,44,89,91,40,84,63,23,86,82,8,74,65,11,16,42,36,2,32,82,71,28,39,6,37,23,42,22,75,18,82,3,47,14,83,28,96,25,4,89,85,82,0,82,71,21,59,58,69,94,5,10,71,80,9,99,16,76,0,40,52,37
6,41,94,23,56,43,99,44,27,32,8,58,27,11,42,85,56,5,17,60,26,82,49,11,47,89,3,14,4,4,37,99,95,86,41,3,85,13,7,82,6,33,23,17,66,30,69,30,55,92,72,21,76,51,70,83,36,87,17,32,95,77,80,85,31,3,70,82,9,85,36,29,57,5,83,56,9,55,77,13,62,51,47,44,1,61,0,48,11,68,89,55,57,89,56,18,46,1,37,41,34,44,9,5,60,71,71,51,22,89,64,85,24,16,54,96,75,52,40,27,8,64,16,52,76,69,10,36,71,55,1,37,73,14,65,69,80,52,22,15,70,69,34,3,91,19,53,4,76,89,94,5,8,34,42,4,92,64,40,78,4,46,26,72,40,91,37,86,21,7,86,25,80,8,54,60,11,5,78,19,42,86,5,69,21,70,36,10,67,7,16,78,46,71,32,98,43,58,99,74,98,17,18,28,89,91,4,95,39,98,86,55,95,34,52,92,33,75,30,98,55,76,3,83,39,92,63,13,10,52,86,14,38,88,97,3,88,99,27,41,61,49,58,25,47,29,55,52,94,70,71,14,64,90,95,7,60,98,2,85,3,74,81,73,43,21,29,33,91,95,49,56,40,98,18,65,47,5,8,38,85,57,39,93,68,22,54,59,78,92,94,66,84,96,17,13,22,43,42,85,24,93,2,80,41,89,23,27,6,92,99,37,89,10,29,80,78,76,70,20,53,88,22,98,68,62,31,89,54,12,47,73,52,80,59,34,74,25,78,68,66,32,4,69,38,53,77,52,79,60,47,7,42,72,72,28,66,67,53,31,79,21,55,64,81,76,25,70,3,84,19,79,67,41,97,21,99,73,84,15,85,1,34,10,37,67,98,52,94,60,62,47,17,92,6,90,26,63,63,82,68,25,66,20,28,27,60,91,29,77,93,96,49,2,48,66,38,26,10,5,57,1,14,55,59,27,56,33,89,96,21,95,91,53,16,78,87,42,93,65,21,93,34,20,45,75,50,68,31,46,31,71,70,69,83,10,75,69,92,90,50,94,82,73,36,96,44,13,36,71,21,83,90,50,94,54,29,63,1,79,67,20,84,42,36,44,83,84,52,16,75,78,3,35,97,66,26,85,40,45
68,1,8,19,39,11,66,56,91,15,10,94,51,33,81,8,28,64,25,52,65,76,31,74,67,14,63,69,3,40,54,91,38,27,61,26,18,48,11,70,27,89,7,14,12,5,28,33,49,23,68,74,81,32,69,31,57,82,2,10,22,94,14,3,56,99,75,27,84,74,13,18,37,31,78,49,28,27,50,66,2,80,27,1,21,16,0,35,46,92,81,58,13,63,84,15,58,21,79,73,60,69,51,71,32,65,89,86,41,59,20,90,42,77,31,40,78,12,67,33,39,5,14,42,16,63,16,92,11,45,19,51,43,30,87,57,4,65,84,84,80,64,45,58,55,89,65,11,70,5,6,92,1,13,36,47,60,37,93,92,56,45,43,58,23,18,30,99,72,36,69,40,90,38,56,3,7,94,60,11,60,12,96,46,75,24,54,43,97,94,71,21,80,44,49,37,53,61,71,87,97,31,23,40,1,2,42,53,83,91,73,51,62,92,84,50,69,73,13,49,51,91,27,67,70,44,65,4,76,85,94,73,59,48,8,16,87,66,95,22,59,78,56,55,30,53,23,68,25,80,88,47,43,73,23,20,52,64,39,56,60,49,40,70,0,33,36,20,43,93,81,37,15,9,94,29,34,72,72,18,97,22,1,23,50,61,66,59,62,89,18,56,76,36,62,75,61,77,99,39,45,69,73,94,53,69,17,64,28,1,40,6,24,49,73,44,30,81,32,56,66,2,92,5,98,6,45,4,59,35,33,91,72,27,33,88,69,0,20,1,0,68,69,78,21,47,63,1,22,99,4,10,82,9,50,14,90,6,53,31,93,18,28,44,49,34,76,0,92,87,84,77,17,27,61,58,19,37,26,65,48,34,70,20,68,25,25,19,39,38,92,21,8,68,81,4,78,90,12,10,7,11,7,72,94,66,39,18,6,68,32,64,46,47,42,28,85,95,92,90,6,37,15,66,7,18,50,47,35,73,99,91,76,30,31,5,12,46,42,44,21,48,16,94,94,62,58,91,91,60,18,66,33,83,17,35,70,6,78,7,83,50,32,28,65,14,25,56,7,33,69,78,36,30,32,88,49,23,29,4,93,75,31,18,42,49,77,4,93,95,91,72,41,77,83,12,18,15,2,54
93,51,84,28,14,21,23,54,86,73,50,93,75,35,99,32,63,51,73,72,89,4,44,60,8,74,61,84,89,19,21,41,56,46,83,67,73,0,41,43,70,45,24,93,87,20,36,93,11,26,4,43,63,94,47,51,59,26,94,6,30,86,31,60,57,98,75,37,7,33,82,82,7,59,46,7,7,60,9,27,7,35,43,37,72,71,70,60,50,88,81,44,36,56,53,79,7,94,75,85,61,71,91,76,26,87,50,51,63,57,78,37,46,69,64,67,93,92,60,73,29,35,24,83,93,62,29,74,52,66,8,63,1,92,52,5,75,76,84,53,22,59,64,68,7,60,19,99,0,80,5,59,15,7,27,94,43,30,31,86,32,25,11,68,45,35,29,99,87,63,93,26,63,1,57,50,26,36,8,80,7,7,39,70,37,10,28,8,63,41,56,29,63,0,20,8,30,70,20,53,71,76,26,86,65,54,58,57,13,63,61,94,46,75,60,96,22,89,54,33,49,2,54,16,2,84,54,19,48,93,52,10,96,34,18,17,1,28,73,5,51,33,52,7,27,51,69,52,60,93,81,69,72,24,43,97,24,95,43,24,90,73,76,57,14,59,80,44,15,75,58,48,7,15,40,6,83,94,53,16,30,51,45,95,54,68,91,36,85,75,1,14,64,38,7,45,36,61,90,63,92,23,60,34,4,78,14,17,33,83,78,67,77,97,35,5,0,75,85,76,36,64,48,71,27,4,9,22,11,81,40,62,96,90,89,18,35,65,9,16,1,83,22,22,25,14,32,84,40,90,75,50,91,70,46,16,58,64,12,44,37,54,45,52,8,81,8,84,72,81,79,23,4,14,88,63,56,9,70,86,60,79,67,47,5,23,8,85,98,90,58,33,5,96,67,60,20,81,34,48,20,50,36,66,18,19,87,41,0,69,99,58,54,82,91,62,88,91,76,3,25,22,19,22,29,69,31,74,58,33,8,95,39,76,61,7,14,46,42,5,40,85,18,32,66,7,94,37,91,42,85,5,72,17,92,85,14,13,5,43,1,44,98,4,65,47,87,37,50,11,91,15,35,64,2,29,22,50,26,35,45,48,43,83,66,81,20,44,65,43,48,87,47,8,5,56,23,70,29,23
53,92,88,66,51,11,42,38,14,79,80,98,98,98,25,77,50,63,42,15,49,37,76,12,78,27,98,42,94,25,64,82,23,52,64,5,85,38,80,61,55,93,3,96,85,32,73,11,39,41,50,82,58,42,72,48,98,95,79,19,58,35,82,96,47,81,71,76,20,84,4,97,45,53,87,38,60,52,74,96,8,9,32,82,1,8,56,4,22,98,7,74,86,71,95,71,17,24,16,40,11,30,14,69,18,35,67,72,68,23,52,56,35,6,41,28,48,67,98,9,39,13,6,76,42,73,95,69,56,34,24,55,99,50,6,49,62,93,18,74,98,87,57,84,25,21,96,3,93,33,97,22,53,67,67,91,78,30,74,25,63,37,97,24,31,20,6,29,58,18,50,85,41,87,66,69,31,88,33,95,7,84,19,49,16,36,25,34,64,73,27,26,88,79,38,56,71,25,53,4,38,29,7,58,18,26,8,21,41,24,74,7,69,77,5,34,68,46,41,87,97,26,35,6,90,13,78,9,11,7,51,50,46,72,25,25,36,71,18,86,83,91,94,56,68,36,75,8,48,79,60,39,70,13,85,7,18,97,86,10,53,13,37,72,31,61,92,22,97,42,17,75,2,37,11,13,94,55,5,18,18,91,56,20,41,95,88,8,96,71,15,6,79,38,49,87,70,9,0,2,12,66,69,1,88,17,66,88,67,28,91,85,89,48,0,19,97,89,19,38,51,97,49,7,22,20,89,41,59,66,68,15,43,29,9,78,86,65,49,16,21,2,64,34,85,33,38,84,9,38,41,26,22,24,65,75,53,2,82,69,31,28,9,45,55,64,29,47,54,90,26,57,41,42,66,56,79,69,87,27,26,13,86,73,56,4,54,31,36,63,29,73,85,32,29,99,54,32,90,56,79,64,51,72,20,31,57,94,79,55,44,91,56,33,49,4,0,65,11,27,47,69,79,24,87,15,44,42,65,4,93,87,7,4,64,65,91,37,27,47,73,11,23,89,65,0,63,26,53,52,46,0,5,90,32,44,42,45,21,10,50,17,94,11,25,56,48,36,90,66,96,75,78,75,87,6,13,12,16,69,23,76,17,82,83,57,28,61,11,9,64,90,20,67,80,28,26,1,48,15
18,37,1,29,62,11,11,48,15,30,44,82,91,52,88,55,35,9,26,13,0,92,49,39,51,85,10,68,5,55,55,69,63,47,31,25,95,11,61,14,70,29,53,51,55,66,98,58,61,54,51,39,19,57,87,36,51,24,69,15,41,32,36,37,62,86,59,26,58,24,92,8,29,1,59,26,94,25,96,78,36,34,13,41,35,42,61,27,86,13,27,64,34,67,4,47,39,13,1,50,99,59,49,84,60,73,43,65,8,99,61,17,47,61,98,6,8,90,88,4,80,43,47,53,14,74,84,29,74,46,12,67,17,70,58,50,67,91,27,49,20,46,1,87,8,99,7,52,16,0,82,38,49,23,22,94,61,62,14,62,35,69,63,20,93,1,77,35,35,47,37,5,10,86,18,5,85,27,29,96,30,53,38,22,68,54,64,38,10,38,27,90,92,46,4,71,5,33,77,24,75,83,53,65,78,92,39,41,40,32,64,9,68,88,55,33,12,64,51,34,98,29,39,98,0,46,38,52,29,92,39,91,73,99,89,83,27,17,72,23,91,2,55,96,42,56,96,32,23,80,44,57,43,20,6,55,81,39,70,70,84,85,1,45,8,18,53,10,66,23,94,2,28,71,62,79,88,22,22,55,85,49,14,49,76,65,63,47,96,61,50,16,68,70,53,84,86,49,91,6,32,18,81,44,30,56,74,38,78,40,23,67,5,57,43,72,53,85,16,34,33,22,99,40,39,25,43,63,91,66,23,55,7,70,22,74,89,6,67,3,98,82,7,86,78,67,30,11,37,84,99,27,62,9,87,80,72,79,42,27,94,78,90,48,91,58,17,86,49,3,79,4,84,67,57,5,71,79,97,30,8,42,44,6,86,76,8,95,28,86,59,65,62,87,17,76,74,98,33,2,26,94,57,39,46,38,98,74,30,6,50,24,21,58,44,3,70,20,77,31,40,85,92,95,92,90,23,96,47,68,3,54,5,44,11,10,27,77,12,65,30,94,67,78,2,28,92,83,57,13,27,20,70,86,62,97,51,52,89,97,33,70,45,34,10,83,9,42,48,78,24,0,58,46,72,97,91,48,47,46,60,49,65,29,98,9,59,69,85,56,33,98,87,66,80,37,67,45,89,30
49,20,59,97,89,2,17,47,47,57,52,27,10,99,46,26,25,10,90,60,57,18,49,15,60,78,21,56,89,99,48,61,75,80,3,80,13,26,33,47,68,59,77,13,40,91,80,44,44,21,96,4,96,15,9,58,36,25,2,40,22,49,61,7,64,77,75,15,40,99,20,1,61,57,36,80,0,97,29,4,81,87,20,16,58,63,36,17,64,55,20,73,63,7,62,84,68,4,27,11,58,97,96,51,26,23,14,83,46,34,30,8,96,53,99,56,10,19,75,46,56,99,27,23,16,85,19,81,54,17,38,12,16,18,64,50,26,24,84,33,97,99,33,25,26,38,28,14,30,38,47,72,93,52,48,69,16,2,85,26,49,97,35,35,16,73,25,90,81,95,15,8,17,45,10,39,21,5,98,56,35,78,96,16,38,77,28,38,78,65,61,54,23,68,15,68,86,60,95,86,6,81,49,85,92,26,3,34,24,71,14,71,73,27,14,39,72,39,83,55,38,13,56,71,58,59,51,83,21,10,56,1,67,50,2,48,78,79,12,39,50,37,1,76,26,3,11,77,9,14,80,2,81,78,29,18,15,76,24,5,26,93,36,50,30,80,33,41,53,18,97,67,2,48,23,63,72,89,39,49,17,43,31,78,43,23,60,61,26,33,86,47,61,11,85,55,96,13,90,61,56,99,40,12,70,82,79,9,91,42,96,51,13,7,52,6,54,2,56,51,52,9,98,87,88,9,2,97,16,56,13,87,38,16,11,12,29,6,67,61,43,8,7,75,12,99,20,81,94,17,28,78,96,41,70,8,58,72,62,14,55,92,40,84,12,81,54,19,35,19,73,19,80,94,88,30,70,43,52,94,92,9,34,55,41,17,39,2,50,78,36,18,48,8,43,46,52,45,73,57,95,70,97,68,86,30,38,91,10,12,11,84,6,77,39,66,5,75,96,38,40,24,44,81,53,52,90,27,6,25,93,34,96,53,60,38,61,31,67,48,98,97,24,35,29,67,79,36,91,42,25,7,4,87,63,27,74,44,81,60,14,13,49,32,2,11,13,62,51,77,34,47,5,33,24,92,64,57,79,97,42,82,46,98,88,36,79,75,38,78,49,18,79,81,85,81,43,29,85,60
0,18,96,6,31,40,30,25,64,53,83,18,0,76,55,44,82,51,92,45,43,72,73,11,32,66,5,25,22,40,1,96,85,9,66,29,57,21,71,94,87,28,49,0,89,19,30,75,18,98,85,13,72,18,19,60,53,64,6,99,66,36,31,49,65,57,35,45,21,92,55,97,2,87,5,83,98,66,55,32,72,65,17,43,55,31,50,72,59,23,6,74,98,3,12,27,59,31,12,50,48,33,69,79,77,19,13,54,28,60,21,73,59,19,8,31,45,53,67,96,59,19,48,27,38,4,57,84,54,82,6,5,13,90,51,81,63,36,16,19,47,71,3,64,16,17,49,10,4,29,96,65,88,71,50,46,21,54,61,43,38,48,96,45,80,84,20,38,53,96,42,83,29,65,82,65,47,75,93,22,60,92,32,52,86,88,16,40,98,50,75,46,73,17,65,36,22,13,90,27,72,56,24,52,81,22,5,63,16,30,29,15,96,94,74,66,88,14,92,42,78,47,65,16,19,68,18,39,0,16,17,55,65,51,25,8,5,43,78,84,66,62,2,99,85,90,60,83,90,59,13,70,22,85,55,89,56,77,89,63,8,8,64,19,29,65,81,44,1,88,24,42,87,16,57,51,54,35,90,60,95,60,24,71,64,83,73,5,81,66,65,90,19,2,2,4,93,48,88,92,42,36,13,22,89,76,73,85,26,12,56,63,61,31,1,60,24,9,28,93,13,37,84,13,97,0,66,63,89,12,4,48,12,38,88,28,24,38,97,51,86,99,36,7,51,4,38,53,79,68,92,8,45,79,54,22,99,46,48,60,73,36,4,25,73,81,9,47,2,13,23,47,35,5,34,60,84,48,2,14,56,20,65,87,43,44,64,71,45,16,32,60,11,98,12,17,6,34,65,14,18,27,30,99,70,80,77,89,23,63,29,62,84,59,58,84,31,44,23,80,69,66,80,88,5,17,13,31,57,17,39,87,19,65,99,77,45,30,74,2,56,10,5,73,92,23,69,67,81,30,16,2,67,90,57,15,62,15,13,95,93,58,53,13,12,36,72,96,38,76,1,34,85,56,51,15,16,9,18,19,60,40,48,27,72,15,50,58,59,94,36,51,92,90,77,19,39,72,19,62
47,10,26,51,58,57,83,55,41,11,97,59,28,41,38,39,95,31,99,42,96,47,76,76,11,84,56,3,25,5,58,10,92,75,46,70,75,3,25,69,19,0,39,68,64,2,79,58,84,69,82,35,43,56,50,89,7,64,56,92,34,73,90,29,21,85,97,51,38,75,73,88,46,88,36,5,75,10,91,71,73,34,86,30,3,72,86,57,50,6,59,37,15,2,67,1,0,31,83,68,53,22,10,56,92,92,56,31,66,65,52,19,77,27,22,54,85,20,94,35,0,47,81,99,90,62,83,30,19,67,84,6,62,30,32,58,38,65,77,7,30,32,81,53,31,32,51,59,32,34,48,98,50,14,89,84,12,0,84,81,63,24,40,83,20,3,81,54,30,78,79,95,96,4,91,65,56,31,64,9,73,41,78,14,56,98,16,42,47,36,10,92,52,10,10,51,57,48,43,84,13,4,56,11,13,66,53,65,96,9,73,95,78,67,42,87,93,70,56,86,22,74,4,55,99,95,48,68,56,39,93,2,20,15,66,81,77,64,91,95,92,27,37,36,48,81,81,47,7,95,41,43,74,52,57,41,41,56,55,4,2,25,21,33,22,57,16,21,3,9,52,97,55,88,33,24,84,71,84,62,53,40,62,78,36,73,8,60,94,54,92,50,52,90,97,19,13,22,25,47,56,53,34,40,22,55,98,99,57,70,49,61,69,69,61,81,73,87,19,91,23,11,66,99,88,86,27,35,78,14,7,29,67,65,45,87,9,35,27,73,76,14,57,20,71,30,81,55,11,53,72,75,78,79,39,83,98,57,72,75,84,36,15,83,15,17,59,49,19,85,94,19,50,77,55,26,91,41,56,9,73,91,31,47,17,81,82,2,6,91,80,18,8,34,36,58,63,53,73,17,49,32,69,31,67,3,40,94,5,25,58,41,70,56,97,64,84,38,71,26,39,92,43,91,44,94,41,79,33,49,33,84,26,53,82,31,56,61,60,95,53,97,53,5,5,42,7,14,39,6,42,52,68,19,87,66,72,41,88,34,59,24,60,42,17,71,21,96,51,53,45,14,28,68,48,30,84,62,39,69,36,5,74,74,97,86,90,21,45,85,92,4,65,8,89,94,11,41,42,70
63,10,69,55,45,93,76,59,26,7,79,98,23,3,69,58,84,76,0,8,99,47,10,8,9,90,25,55,78,2,2,15,69,63,46,95,13,81,54,32,0,72,71,83,29,3,19,4,35,74,34,21,42,20,65,2,72,41,63,79,15,80,65,84,59,58,20,27,85,28,6,18,26,56,10,58,0,26,82,69,8,51,61,45,97,67,98,61,75,96,44,61,13,45,5,63,17,36,79,26,46,3,58,10,42,34,39,35,14,32,94,73,36,87,15,30,85,77,91,41,93,70,72,45,20,2,8,24,5,4,52,62,90,18,57,1,99,88,21,5,2,49,46,15,98,76,49,32,73,61,50,39,90,31,15,7,6,13,63,34,11,52,77,92,43,35,54,33,88,35,79,18,53,41,3,74,20,2,32,52,77,69,50,37,51,45,32,65,91,58,3,46,98,13,57,82,68,45,69,44,87,27,16,81,40,32,75,76,62,60,65,40,76,77,65,90,6,58,10,4,11,67,19,60,30,43,66,7,53,9,82,45,28,55,10,93,18,92,42,85,68,77,4,33,89,94,66,6,72,54,46,81,44,76,11,59,99,54,40,21,51,24,28,19,88,17,87,68,37,19,90,46,5,62,55,20,30,64,14,92,1,18,16,6,39,0,16,89,61,84,35,33,48,63,3,95,84,3,93,72,43,17,34,85,27,36,52,13,7,24,46,86,41,4,1,44,51,19,56,43,34,68,21,97,33,34,44,34,63,79,10,99,21,78,29,44,21,0,74,95,40,47,88,97,71,14,72,56,71,29,43,17,4,93,98,94,69,98,32,83,22,67,43,18,55,65,55,57,86,66,86,62,41,53,76,2,6,98,3,19,97,90,93,62,41,61,75,19,26,30,95,36,17,50,64,58,2,14,71,16,78,82,63,0,32,14,78,39,56,52,33,93,87,68,65,40,86,23,77,31,55,89,16,39,75,83,99,84,55,31,4,87,67,41,98,42,41,48,7,51,71,89,26,78,10,39,38,79,7,24,88,12,37,2,9,10,8,47,78,98,4,60,87,19,29,81,70,60,91,56,86,51,70,17,55,85,97,52,81,44,9,83,26,93,66,61,43,35,91,46,63,32,4,48,89,19,56,33,59,57
96,13,8,74,69,97,54,13,9,64,44,37,30,51,79,3,58,48,18,31,97,57,42,49,26,45,43,88,0,7,71,89,18,36,57,26,27,73,42,62,93,27,15,22,35,30,10,68,55,44,38,75,99,54,20,38,18,94,19,78,8,34,88,87,20,37,98,57,41,24,20,39,91,41,74,3,73,18,97,37,50,72,79,27,21,43,4,28,68,35,73,36,73,17,97,88,33,32,65,85,14,49,91,34,90,35,24,66,89,90,30,70,23,56,3,1,32,32,9,33,22,28,75,66,9,41,90,97,0,46,3,59,51,76,65,13,95,84,30,73,91,36,68,62,94,54,78,44,60,8,17,93,24,34,43,51,89,85,63,92,42,68,2,93,99,75,4,69,61,97,81,73,62,90,42,99,73,10,74,1,58,89,57,51,16,40,54,11,51,46,80,27,14,51,73,45,9,90,92,41,73,89,16,75,92,90,55,34,31,60,55,69,93,72,45,70,84,23,33,66,97,58,55,88,63,0,95,86,81,71,83,1,97,57,35,39,50,23,78,28,27,72,77,49,8,4,71,12,14,21,42,46,56,54,53,21,83,27,91,11,35,3,41,69,75,59,20,12,3,17,53,68,82,30,97,16,65,60,75,13,95,4,63,81,15,48,5,35,48,41,49,67,31,15,97,82,42,83,44,10,79,40,16,33,16,19,8,6,45,5,3,89,17,94,23,44,26,22,39,46,20,19,35,43,34,32,88,70,6,22,70,27,13,52,14,25,91,27,9,78,20,55,3,36,5,60,46,81,59,79,80,7,29,90,61,82,51,3,50,8,46,4,37,93,57,31,98,74,83,42,38,71,80,15,9,74,83,53,50,4,98,77,34,89,53,53,67,91,23,53,4,35,26,44,59,10,34,76,82,68,72,47,69,71,0,17,17,33,15,60,50,84,70,50,15,9,78,98,60,32,82,17,61,41,89,97,63,16,51,47,70,5,19,98,83,51,40,34,29,99,33,31,51,54,89,36,83,21,12,97,18,17,22,32,49,14,8,17,25,92,54,34,93,35,99,17,26,12,0,4,40,23,17,26,9,39,79,28,47,17,11,82,14,36,8,48,90,68,36,74,39,32,29,67,48,1,16,29,54,73
3,77,34,28,8,30,41,37,77,90,22,41,20,49,28,68,5,53,62,42,85,41,27,16,29,0,35,76,45,49,54,29,99,55,79,59,83,35,9,71,70,32,26,27,77,2,33,6,38,38,62,16,33,39,19,14,85,72,30,55,37,78,52,36,44,42,53,23,77,55,7,40,85,77,52,55,55,2,85,50,23,14,48,13,20,34,36,7,95,99,39,53,74,93,56,51,37,3,44,25,47,43,58,64,2,10,4,97,70,72,44,26,65,26,85,23,95,25,59,99,75,52,31,92,20,74,35,48,32,58,28,67,11,52,0,99,64,40,90,67,69,6,26,93,43,87,49,28,75,69,83,34,80,96,6,62,81,33,25,89,4,6,11,56,14,67,62,29,8,46,16,2,94,82,47,89,42,26,13,37,50,96,97,58,49,61,23,74,23,66,63,51,2,39,53,26,29,39,66,16,91,46,93,52,66,77,28,61,63,30,64,65,81,54,91,69,39,19,56,73,29,37,26,32,29,59,76,37,11,22,17,58,85,67,8,74,99,92,7,22,39,22,90,37,73,61,50,13,16,56,41,18,83,56,76,91,48,18,56,50,31,22,57,0,37,18,58,15,74,52,35,11,3,72,96,45,67,98,60,6,36,1,36,1,12,34,59,45,70,85,42,62,17,51,51,60,30,53,71,77,48,11,70,86,11,39,41,81,27,77,84,5,57,57,63,5,68,35,40,91,96,71,76,81,43,81,14,32,52,33,43,30,93,52,97,10,20,0,27,95,14,45,16,16,63,49,3,63,32,88,72,17,48,0,16,8,34,58,92,83,65,86,39,28,16,3,12,50,0,88,37,45,73,59,85,38,54,33,91,3,47,16,23,53,61,21,81,48,35,25,21,98,77,35,22,18,43,8,21,4,76,75,55,71,35,65,1,45,97,5,3,88,70,41,66,6,79,73,76,55,38,57,13,28,99,32,78,21,93,43,56,46,58,88,52,40,53,87,61,22,20,22,65,30,73,81,2,68,97,47,4,56,97,56,3,65,72,88,93,4,60,68,82,24,74,18,15,80,99,92,15,39,28,39,27,10,18,94,89,60,51,54,66,64,7,59,61,71,37,30,59,9,53,10,88,99,59,90,89,85
84,38,41,55,64,13,1,28,75,96,9,6,59,92,19,99,90,98,4,91,85,37,97,30,99,48,82,55,84,6,59,80,0,82,81,38,54,46,56,14,83,83,79,66,56,95,38,1,1,94,21,27,11,76,20,24,64,88,86,4,81,65,74,51,91,39,90,60,57,10,5,71,64,35,38,38,66,32,39,77,60,98,8,19,35,87,98,62,45,50,3,54,53,0,87,96,25,25,60,97,40,88,18,29,50,92,65,45,16,92,9,72,22,94,0,9,41,48,76,50,85,93,3,40,95,65,93,71,24,26,2,28,80,43,36,81,95,11,10,60,2,8,84,42,57,60,40,94,7,15,73,29,8,1,27,35,82,31,49,54,72,43,13,19,45,27,98,41,75,60,43,10,88,96,12,22,44,20,91,10,5,31,0,12,67,32,73,50,22,2,40,7,15,59,23,13,61,33,22,2,6,50,33,3,75,56,66,33,63,34,76,8,79,86,17,59,99,15,49,99,57,34,52,22,91,87,40,21,90,43,96,59,65,36,14,69,90,35,77,30,47,50,59,37,14,98,98,0,63,72,85,52,63,41,84,24,10,18,83,96,45,59,75,47,92,57,95,34,63,65,88,48,20,28,29,72,33,54,61,56,96,99,35,58,59,11,89,21,7,85,86,56,71,40,24,82,97,48,55,20,33,42,90,90,26,84,97,51,45,69,63,6,25,86,97,6,58,55,41,10,59,88,96,71,60,88,92,63,96,39,12,20,8,80,13,10,85,50,43,64,6,20,13,58,22,9,87,77,21,11,87,56,97,6,25,63,81,15,35,94,17,39,19,20,18,83,41,88,44,29,30,86,63,95,69,97,81,72,95,37,35,44,40,85,5,1,54,43,8,40,42,43,4,74,68,81,44,41,9,72,78,70,33,29,12,12,29,36,32,28,97,74,87,3,85,70,14,95,14,28,26,42,9,63,28,37,63,69,27,17,34,70,26,79,24,7,5,17,13,86,21,66,43,47,41,99,57,64,18,82,42,15,98,15,7,48,63,6,46,35,35,41,48,34,83,36,48,1,25,96,23,88,85,1,68,39,29,76,40,80,80,29,76,75,14,78,7,33,50,0,14,65,56,94,86,20,30,20,75,79
